date,days_from_perihelion,mag,inv_mag,inv_mag_smooth,accel_proxy,accel_proxy_scaled,proxy,dt_sec,accel_m_s2,delta_v_m_s,cum_delta_v_m_s
2025-07-30 00:00:00+00:00,-91,16.968823529411765,0.0589316046729295,0.0592029572949482,-0.0006741564706226,-0.0029858349065076,-0.0029858349065076,86400.0,-2.698032608866048e-06,-0.23311001740602655,0.3657643596262472
2025-07-31 00:00:00+00:00,-90,16.91063829787234,0.0591343734272773,0.059076478115589,-0.0001264791793592,-0.0005601755158241,-0.0005601755158241,86400.0,-5.061806347992515e-07,-0.04373400684665533,0.32203035277959186
2025-08-01 00:00:00+00:00,-89,16.90232558139535,0.0591634562465602,0.0594064902016425,0.0003300120860535,0.0014616215211846,0.0014616215211846,86400.0,1.3207369628446703e-06,0.11411167358977951,0.4361420263693714
2025-08-02 00:00:00+00:00,-88,16.68846153846154,0.0599216409310901,0.059561197177159,0.0001547069755165,0.0006851962532537,0.0006851962532537,86400.0,6.191507208660921e-07,0.05349462228283036,0.48963664865220174
2025-08-03 00:00:00+00:00,-87,16.778947368421054,0.0595984943538268,0.0599734287617648,0.0004122315846057,0.001825771180011,0.001825771180011,86400.0,1.6497865200990752e-06,0.1425415553365601,0.6321782039887618
2025-08-04 00:00:00+00:00,-86,16.55625,0.0604001510003775,0.0596910482873056,-0.0002823804744591,-0.0012506614032462,-0.0012506614032462,86400.0,-1.1301111261222469e-06,-0.09764160129696213,0.5345366026917997
2025-08-05 00:00:00+00:00,-85,16.927777777777777,0.0590744995077125,0.0598879388194063,0.0001968905321007,0.0008720269687008,0.0008720269687008,86400.0,7.879729693820506e-07,0.06808086455460917,0.6026174672464089
2025-08-06 00:00:00+00:00,-84,16.614285714285714,0.0601891659501289,0.0599465920509044,5.865323149808338e-05,0.0002597748054315,0.0002597748054315,86400.0,2.347353145642635e-07,0.02028113117835237,0.6228985984247613
2025-08-07 00:00:00+00:00,-83,16.50815789473684,0.0605761106948717,0.0608842825192808,0.0009376904683763,0.0041530253790961,0.0041530253790961,86400.0,3.752718502228093e-06,0.3242348785925072,0.9471334770172685
2025-08-08 00:00:00+00:00,-82,16.158333333333335,0.0618875709128416,0.0611798522123589,0.0002955696930781,0.0013090763722602,0.0013090763722602,86400.0,1.182895521837553e-06,0.10220217308676459,1.049335650104033
2025-08-09 00:00:00+00:00,-81,16.373076923076923,0.0610758750293634,0.0614327942677664,0.0002529420554075,0.0011202788243834,0.0011202788243834,86400.0,1.0122960223356343e-06,0.0874623763297988,1.1367980264338318
2025-08-10 00:00:00+00:00,-80,16.30392156862745,0.0613349368610944,0.0612710811422488,-0.0001617131255176,-0.0007162264489799,-0.0007162264489799,86400.0,-6.471899402302691e-07,-0.05591721083589525,1.0808808155979366
2025-08-11 00:00:00+00:00,-79,16.285999999999998,0.0614024315362888,0.0612962539251869,2.517278293810016e-05,0.0001114901024699,0.0001114901024699,86400.0,1.0074365845680478e-07,0.008704252090667934,1.0895850676886045
2025-08-12 00:00:00+00:00,-78,16.352857142857143,0.0611513933781776,0.061053295173509,-0.0002429587516779,-0.001076062832908,-0.001076062832908,86400.0,-9.72341975789401e-07,-0.08401034670820424,1.0055747209804002
2025-08-13 00:00:00+00:00,-77,16.5,0.0606060606060606,0.060882794813462,-0.000170500360047,-0.000755145057245,-0.000755145057245,86400.0,-6.823572142018035e-07,-0.058955663307035826,0.9466190576733644
2025-08-14 00:00:00+00:00,-76,16.42280701754386,0.0608909304561478,0.0609336988598593,5.090404639726542e-05,0.0002254537117697,0.0002254537117697,86400.0,2.0372240434954851e-07,0.01760161573580099,0.9642206734091654
2025-08-15 00:00:00+00:00,-75,16.312121212121212,0.0613041055173694,0.0609882620474407,5.4563187581423145e-05,0.0002416600258104,0.0002416600258104,86400.0,2.183666044210373e-07,0.01886687462197762,0.9830875480311431
2025-08-16 00:00:00+00:00,-74,16.455555555555556,0.0607697501688048,0.0617041030475942,0.0007158410001535,0.003170455434172,0.003170455434172,86400.0,2.8648577078757007e-06,0.24752370596046053,1.2306112539916036
2025-08-17 00:00:00+00:00,-73,15.863333333333332,0.0630384534566085,0.0618130168848301,0.0001089138372358,0.0004823787224355,0.0004823787224355,86400.0,4.358826136426945e-07,0.03766025781872881,1.2682715118103325
2025-08-18 00:00:00+00:00,-72,16.225641025641025,0.0616308470290771,0.0628983035765944,0.0010852866917642,0.0048067281544372,0.0048067281544372,86400.0,4.343411376952187e-06,0.37527074296866897,1.6435422547790015
2025-08-19 00:00:00+00:00,-71,15.61875,0.0640256102440976,0.062298550118916,-0.0005997534576783,-0.0026563044148796,-0.0026563044148796,86400.0,-2.4002653042872666e-06,-0.20738292229041982,1.4361593324885817
2025-08-20 00:00:00+00:00,-70,16.329411764705885,0.0612391930835734,0.0624450992249408,0.0001465491060247,0.000649065098911,0.000649065098911,86400.0,5.865022203076342e-07,0.050673791834579596,1.4868331243231614
2025-08-21 00:00:00+00:00,-69,16.110714285714288,0.0620704943471514,0.0620749173644767,-0.0003701818604641,-0.0016395332076377,-0.0016395332076377,86400.0,-1.481499880614382e-06,-0.1280015896850826,1.3588315346380788
2025-08-22 00:00:00+00:00,-68,15.894444444444446,0.0629150646627053,0.0624200743514774,0.0003451569870006,0.0015286981953311,0.0015286981953311,86400.0,1.381348168691017e-06,0.11934848177490387,1.4781800164129826
2025-08-23 00:00:00+00:00,-67,16.057894736842105,0.0622746640445755,0.0627655082745952,0.0003454339231178,0.0015299247437089,0.0015299247437089,86400.0,1.3824564910274072e-06,0.11944424082476798,1.5976242572377506
2025-08-24 00:00:00+00:00,-66,15.846153846153848,0.0631067961165048,0.0623985694484289,-0.0003669388261662,-0.0016251698284648,-0.0016251698284648,86400.0,-1.468520976356303e-06,-0.12688021235718458,1.470744044880566
2025-08-25 00:00:00+00:00,-65,16.177500000000002,0.0618142481842064,0.0625743255559536,0.0001757561075247,0.0007784227308455,0.0007784227308455,86400.0,7.033911710008914e-07,0.06077299717447701,1.531517042055043
2025-08-26 00:00:00+00:00,-64,15.923076923076923,0.0628019323671497,0.0615780038333385,-0.0009963217226151,-0.0044127028473799,-0.0044127028473799,86400.0,-3.987365861896399e-06,-0.34450841046784886,1.1870086315871942
2025-08-27 00:00:00+00:00,-63,16.634,0.0601178309486593,0.0622725089646946,0.0006945051313561,0.0030759590010854,0.0030759590010854,86400.0,2.7794697122656605e-06,0.24014618313975306,1.4271548147269473
2025-08-28 00:00:00+00:00,-62,15.65,0.0638977635782747,0.0625777587278646,0.0003052497631699,0.001351949343799,0.001351949343799,86400.0,1.221636001091299e-06,0.10554935049428824,1.5327041652212354
2025-08-29 00:00:00+00:00,-61,15.694230769230767,0.0637176816566597,0.0633177025241989,0.0007399437963343,0.0032772065718041,0.0032772065718041,86400.0,2.961319186618956e-06,0.2558579777238778,1.7885621429451133
2025-08-30 00:00:00+00:00,-60,16.041666666666668,0.0623376623376623,0.0632381177093353,-7.958481486362856e-05,-0.0003524806608001,-0.0003524806608001,86400.0,-3.185053248458637e-07,-0.027518860066682624,1.7610432828784306
2025-08-31 00:00:00+00:00,-59,15.708695652173914,0.0636590091336839,0.066022405271976,0.0027842875626407,0.0123315926740414,0.0123315926740414,86400.0,1.1142960075020702e-05,0.9627517504817886,2.7237950333602194
2025-09-01 00:00:00+00:00,-58,13.87529411764706,0.0720705443445819,0.0664072056567764,0.0003848003848003,0.0017042785629772,0.0017042785629772,86400.0,1.540004481655071e-06,0.13305638721499813,2.8568514205752176
2025-09-02 00:00:00+00:00,-57,15.75,0.0634920634920634,0.0664981379700556,9.093231327922392e-05,0.0004027386622393,0.0004027386622393,86400.0,3.63918996728346e-07,0.031442601317329094,2.8882940218925466
2025-09-03 00:00:00+00:00,-56,15.641666666666666,0.0639318060735215,0.0638551974096645,-0.0026429405603911,-0.0117055676610983,-0.0117055676610983,86400.0,-1.057727712476614e-05,-0.9138767435797945,1.974417278312752
2025-09-04 00:00:00+00:00,-55,15.59047619047619,0.0641417226634086,0.0641965525897294,0.0003413551800648,0.0015118600155442,0.0015118600155442,86400.0,1.3661330079197394e-06,0.11803389188426548,2.0924511701970174
2025-09-05 00:00:00+00:00,-54,15.5,0.064516129032258,0.0638668055350622,-0.0003297470546671,-0.0014604476987872,-0.0014604476987872,86400.0,-1.3196762842725561e-06,-0.11402003096114885,1.9784311392358687
2025-09-06 00:00:00+00:00,-53,15.8875,0.06294256490952,0.0638929591426722,2.6153607609963325e-05,0.0001158341689738,0.0001158341689738,86400.0,1.0466900377883191e-07,0.009043401926491078,1.9874745411623598
2025-09-07 00:00:00+00:00,-52,15.571428571428571,0.0642201834862385,0.0667897301875564,0.0028967710448842,0.0128297813324961,0.0128297813324961,86400.0,1.1593128717281698e-05,1.0016463211731388,2.989120862335499
2025-09-08 00:00:00+00:00,-51,13.660000000000002,0.0732064421669106,0.0679256740322559,0.0011359438446995,0.0050310883765661,0.0050310883765661,86400.0,4.546145692274474e-06,0.39278698781251453,3.3819078501480133
2025-09-09 00:00:00+00:00,-50,15.0715,0.0663503964436187,0.072723252444502,0.004797578412246,0.0212484455971499,0.0212484455971499,86400.0,1.92003245001519e-05,1.6589080368131242,5.040815886961138
